age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,threshold
45,4,9,2,4,5,4,0,0,0,40,1
45,4,10,2,10,0,4,1,0,0,50,1
45,4,11,0,6,1,4,1,0,0,50,0
45,7,15,4,1,4,4,0,0,0,40,0
45,4,9,2,3,0,1,1,0,0,40,1
45,1,11,4,14,1,2,1,3325,0,40,0
45,4,11,2,14,0,4,1,0,0,40,1
45,0,15,2,0,5,2,0,0,0,40,0
45,7,11,5,12,4,2,0,0,0,40,0
45,4,9,2,13,0,2,1,0,0,40,1
45,4,15,2,3,0,4,1,0,0,50,1
45,4,8,0,12,1,4,1,0,0,50,0
45,4,10,2,10,0,4,1,0,0,40,1
45,4,0,0,8,1,2,0,0,0,38,0
45,4,15,4,5,2,4,1,0,0,50,0
45,4,2,2,3,0,4,1,0,0,40,0
45,4,12,2,4,0,4,1,0,0,50,1
45,2,12,4,10,1,4,0,0,0,45,0
45,4,11,2,6,0,4,1,0,1628,45,0
45,4,8,2,7,0,4,1,0,0,40,1
45,4,11,2,1,0,4,1,0,0,40,0
45,4,9,2,4,0,4,1,0,0,50,1
45,4,11,0,3,1,1,1,10520,0,40,1
45,2,11,2,14,0,4,1,0,0,40,1
45,5,9,2,4,0,4,1,0,0,50,1
45,4,7,0,10,4,4,0,0,0,50,0
45,2,11,2,3,0,2,1,0,0,40,1
45,4,11,2,14,0,4,1,0,0,42,0
45,4,15,0,7,4,4,0,0,0,40,0
45,0,9,2,0,0,2,1,0,0,45,1
45,4,11,4,7,4,4,0,0,0,40,0
45,7,9,2,10,0,4,1,0,0,40,1
45,4,9,2,1,0,4,1,0,0,45,1
45,5,9,2,4,0,4,1,0,0,45,1
45,2,12,2,10,0,4,1,0,0,50,1
45,4,9,0,4,4,4,0,0,0,40,0
45,7,15,0,10,4,4,0,0,0,40,0
45,6,11,2,4,0,4,1,0,0,40,0
45,4,15,2,3,0,4,1,0,0,48,1
45,4,15,2,1,5,4,0,0,1902,35,1
45,7,11,0,11,4,2,0,0,0,40,0
45,2,9,2,3,0,4,1,0,0,35,1
45,4,11,2,7,0,4,1,0,0,40,0
45,4,15,4,4,1,4,1,0,0,45,0
45,4,9,4,10,1,4,0,0,0,40,0
45,4,1,0,3,1,4,1,0,0,40,0
45,5,12,2,12,0,1,1,0,1902,40,1
45,4,11,2,7,0,4,1,0,0,40,0
45,2,15,0,1,4,2,0,0,0,38,0
45,4,9,2,1,0,1,1,0,0,40,0
45,4,15,2,12,0,4,1,0,0,45,0
45,6,8,2,4,0,4,1,0,0,35,0
45,2,12,4,10,1,4,1,0,0,50,1
45,4,11,6,1,4,4,0,0,0,35,0
45,5,9,2,4,0,2,1,0,0,45,1
45,4,11,2,8,5,4,0,0,0,40,1
45,5,9,0,4,4,4,1,0,0,50,1
45,4,15,2,14,0,4,1,0,0,48,0
45,1,9,2,11,0,4,1,7688,0,50,1
45,4,12,0,1,1,0,0,0,0,36,0
45,4,15,2,4,0,4,1,0,0,40,1
45,4,11,4,3,3,4,1,10520,0,48,1
45,7,15,2,11,0,4,1,0,0,40,1
45,4,11,5,7,4,2,0,0,0,40,0
45,4,9,4,10,1,4,0,0,0,40,0
45,2,15,2,11,0,4,1,0,0,40,1
45,4,9,2,12,0,4,1,0,1902,45,1
45,6,0,2,3,0,2,1,0,0,40,0
45,4,9,2,4,0,4,1,0,0,40,1
45,1,15,4,1,3,4,1,0,0,40,0
45,4,15,5,12,4,4,0,0,0,35,0
45,2,11,0,8,3,2,0,0,0,40,0
45,6,9,2,4,0,1,1,0,0,45,1
45,4,15,0,4,1,4,0,0,0,40,0
45,4,15,2,12,0,4,1,0,0,40,0
45,4,15,2,1,5,4,0,0,0,40,1
45,0,11,6,0,4,4,0,0,0,40,0
45,4,15,2,4,0,4,1,0,0,40,0
45,4,15,0,1,1,4,0,0,0,40,0
45,1,15,2,13,0,4,1,0,0,40,1
45,4,9,2,12,0,4,1,0,0,40,0
45,4,12,2,1,0,4,1,0,0,45,1
45,4,9,2,4,0,4,1,15024,0,40,1
45,4,9,0,12,1,4,1,0,0,50,0
45,4,11,0,3,4,4,1,0,0,44,0
45,4,12,2,4,0,4,1,7298,0,50,1
45,4,12,2,10,0,4,1,0,0,50,1
45,4,10,0,10,4,2,0,0,3004,35,1
45,4,12,2,10,0,4,1,0,0,36,1
45,4,9,2,4,0,4,1,0,0,45,1
45,6,14,2,10,0,4,1,0,0,40,1
45,2,12,2,10,0,4,1,0,0,40,1
45,4,11,0,1,4,4,0,0,0,40,0
45,2,11,2,11,0,4,1,0,0,40,1
45,4,15,2,3,0,4,1,0,0,40,1
45,4,15,2,7,0,4,1,0,0,44,1
45,4,11,2,4,0,4,1,0,0,50,0
45,6,15,4,10,1,4,1,0,0,35,0
45,2,15,0,1,1,4,0,0,0,38,0
45,4,9,4,10,1,4,0,0,0,40,1
45,4,15,2,10,0,4,1,0,0,40,1
45,4,11,6,3,1,4,0,0,0,40,0
45,4,11,5,3,4,2,0,0,0,40,0
45,4,11,0,7,1,4,0,0,0,40,0
45,4,9,2,14,0,4,1,0,0,40,1
45,1,7,4,1,1,4,1,0,0,40,0
45,4,11,0,1,1,4,0,0,0,40,0
45,4,8,2,3,0,4,1,0,0,40,1
45,4,8,0,1,1,4,0,0,0,40,0
45,4,15,2,4,0,4,1,0,0,50,0
45,4,9,3,10,4,4,0,0,0,38,0
45,5,9,2,4,0,4,1,0,0,40,1
45,2,15,2,11,0,4,1,0,0,40,1
45,2,12,0,10,4,4,0,0,0,42,0
45,4,9,0,10,1,4,1,0,0,50,1
45,4,8,4,12,1,4,0,14344,0,48,1
45,1,12,2,4,0,4,1,7298,0,40,1
45,4,1,4,3,1,4,1,0,0,40,0
45,5,15,5,1,1,4,1,0,0,40,0
45,4,9,0,10,4,4,0,0,0,50,0
45,2,12,2,10,0,4,1,0,0,40,1
45,4,15,2,14,0,4,1,7298,0,50,1
45,2,15,0,1,4,2,0,6497,0,35,0
45,4,9,2,4,0,4,1,0,0,38,1
45,4,15,0,1,1,4,1,0,0,38,0
45,4,15,2,13,0,4,1,15024,0,37,1
45,5,11,2,12,0,4,1,0,0,40,0
45,4,15,2,3,0,4,1,0,0,40,0
45,4,0,2,12,0,4,1,0,0,40,0
45,2,12,2,10,0,4,1,0,0,50,1
45,4,11,0,8,1,2,0,0,0,35,0
45,4,11,2,3,0,4,1,0,0,40,0
45,4,9,2,3,0,4,1,15024,0,40,1
45,4,11,2,7,0,4,1,0,0,45,1
45,4,9,2,12,0,4,1,0,0,50,0
45,4,5,2,7,0,2,1,0,0,40,0
45,4,6,2,14,0,4,1,0,0,40,0
45,0,11,2,0,0,4,1,0,0,40,0
45,2,15,2,13,0,2,1,5013,0,40,0
45,4,11,2,3,0,4,1,0,0,50,1
45,1,7,2,1,0,4,1,0,0,40,1
45,2,12,0,10,4,4,0,0,0,40,0
45,7,15,3,8,2,2,1,0,0,40,0
45,5,11,2,3,0,4,1,0,0,48,0
45,4,12,2,4,0,4,1,0,1977,43,1
45,5,15,2,7,0,4,1,0,0,50,0
45,2,12,2,4,0,4,1,7688,0,50,1
45,4,11,2,4,0,4,1,0,0,40,1
45,4,7,2,3,0,4,1,0,0,45,0
45,4,8,2,3,0,4,1,0,0,40,1
45,6,15,2,3,0,4,1,0,1485,40,1
45,6,14,2,10,0,1,1,0,0,50,1
45,4,12,0,10,1,4,1,0,0,40,0
45,2,11,4,1,4,4,0,0,0,40,0
45,4,11,0,1,1,4,0,0,0,40,0
45,4,11,0,1,4,4,0,0,0,40,0
45,4,6,2,6,0,1,1,0,0,40,0
45,6,11,3,3,1,1,1,0,0,40,0
45,5,9,2,8,2,1,0,0,0,35,0
45,4,11,2,3,0,3,1,0,0,40,0
45,4,15,3,1,1,4,0,0,0,40,0
45,4,15,0,4,4,4,0,0,0,40,0
45,4,2,0,5,1,2,1,0,0,40,0
45,4,14,4,10,1,4,1,0,0,40,1
45,5,11,2,12,5,4,0,0,0,50,0
45,4,15,4,4,1,4,0,6849,0,43,0
45,4,15,4,7,3,4,1,0,0,40,0
45,5,11,4,12,4,1,1,0,0,40,0
45,4,15,0,12,1,4,1,0,0,40,0
45,2,9,2,4,0,4,1,0,0,40,1
45,4,15,2,8,0,4,1,0,0,40,0
45,4,15,0,13,1,4,0,0,0,45,0
45,4,8,4,8,4,4,0,0,0,40,0
45,4,11,6,12,4,4,0,0,0,45,0
45,4,12,2,4,0,4,1,4386,0,40,0
45,4,11,6,7,4,3,1,0,0,40,0
45,6,8,2,5,0,4,1,0,0,50,1
45,4,15,2,4,0,4,1,0,0,40,0
45,1,12,2,10,0,4,1,0,0,40,1
45,4,15,2,3,0,4,1,0,1902,40,1
45,4,5,4,7,4,4,0,0,0,42,0
45,4,11,0,7,1,4,0,0,0,45,0
45,0,5,0,0,1,0,1,0,0,48,0
45,7,15,2,4,0,4,1,0,0,40,0
45,4,11,5,12,1,4,0,0,0,40,0
45,1,9,2,4,0,4,1,0,0,40,0
45,4,11,0,1,1,4,0,0,0,40,0
45,5,11,2,3,0,4,1,0,0,45,0
45,7,12,2,4,0,4,1,0,0,40,0
45,4,10,2,10,0,4,1,7688,0,50,1
45,4,11,4,1,1,4,1,0,0,44,0
45,6,9,0,10,1,4,1,0,0,35,0
45,2,12,4,10,1,4,0,0,0,40,0
45,4,9,2,4,0,4,1,0,0,40,1
45,4,3,4,7,4,1,0,0,0,40,0
45,4,9,4,10,3,4,1,0,0,40,0
45,4,11,0,8,1,4,0,0,0,40,0
46,6,15,0,4,4,4,0,0,0,50,0
46,4,7,2,4,0,4,1,0,0,40,1
46,4,12,4,10,1,4,0,0,0,40,0
46,4,15,2,3,0,4,1,0,0,45,1
46,4,15,2,12,0,4,1,0,0,48,1
46,2,12,0,10,1,0,1,0,0,40,0
46,4,8,2,13,0,4,1,0,0,40,0
46,7,9,2,3,0,4,1,0,0,40,0
46,4,9,2,10,0,4,1,3103,0,40,1
46,4,7,0,13,1,2,0,0,0,36,0
46,2,9,0,10,1,4,0,0,1408,40,0
46,4,15,5,1,4,4,0,0,0,40,0
46,4,15,0,4,1,4,1,0,0,40,0
46,4,12,2,4,0,4,1,0,0,40,1
46,2,9,2,11,0,4,1,0,0,40,1
46,4,15,2,14,0,4,1,7298,0,45,1
46,7,11,5,1,4,4,0,0,0,38,0
46,4,8,0,13,2,4,0,0,0,36,0
46,7,15,2,4,0,4,1,0,1740,40,0
46,2,9,2,3,0,4,1,0,0,50,1
46,4,11,2,14,0,4,1,0,0,42,0
46,4,8,2,10,0,4,1,0,0,40,1
46,4,4,2,7,0,4,1,0,0,40,0
46,4,8,4,14,1,4,1,0,0,50,0
46,4,7,4,1,1,4,0,0,0,40,0
46,4,15,2,4,5,4,0,0,0,40,1
46,2,9,2,4,0,2,1,0,0,40,1
46,4,11,5,14,1,4,1,0,0,40,0
46,7,11,2,8,0,4,1,0,0,43,1
46,4,11,2,3,0,4,1,3464,0,40,0
46,4,15,2,3,0,4,1,0,0,50,1
46,4,11,2,7,5,2,0,0,0,36,0
46,4,11,2,7,0,2,1,4386,0,40,1
46,4,0,6,8,1,4,0,0,0,40,0
46,4,2,2,3,0,4,1,0,0,40,0
46,4,11,2,14,0,2,1,0,0,40,0
46,4,11,0,3,2,4,1,0,0,40,0
46,4,7,2,3,0,4,1,0,0,44,1
46,4,11,2,14,0,2,1,0,0,40,1
46,4,14,0,10,4,4,0,0,0,40,0
46,4,9,5,13,4,4,0,0,0,40,0
46,4,12,2,10,0,4,1,0,0,35,1
46,2,14,2,10,0,1,1,0,0,40,1
46,4,15,0,12,1,4,1,0,0,50,0
46,4,0,3,8,1,1,1,0,0,37,0
46,4,9,2,1,0,4,1,0,0,40,1
46,4,4,4,7,3,4,0,0,0,40,0
46,4,11,5,8,1,2,0,0,0,45,0
46,2,12,2,10,0,4,1,0,0,40,1
46,2,12,6,4,4,2,0,0,0,35,0
46,4,15,2,12,0,4,1,0,1887,40,1
46,6,11,3,3,1,1,1,0,0,45,1
46,6,14,2,10,0,4,1,15024,0,40,1
46,4,1,2,8,5,4,0,0,0,40,0
46,4,11,4,1,3,4,0,0,0,40,0
46,4,15,0,10,1,4,0,0,0,40,0
46,4,9,2,4,0,4,1,3103,0,40,1
46,4,12,4,10,1,4,1,0,0,40,0
46,4,11,4,1,4,4,0,0,0,37,0
46,5,11,2,5,0,4,1,15024,0,40,1
46,4,9,4,3,1,4,0,0,0,40,0
46,4,15,4,4,1,2,1,0,0,40,0
46,7,7,2,13,0,4,1,0,0,38,1
46,4,11,2,3,0,4,1,7298,0,40,1
46,7,11,2,14,0,4,1,0,0,40,0
46,4,1,0,7,4,0,1,0,0,43,0
46,4,11,2,1,5,4,0,0,0,40,0
46,4,15,2,10,0,4,1,0,1977,50,1
46,4,15,0,12,4,4,0,0,0,40,0
46,4,11,2,14,0,2,1,0,0,40,0
46,4,7,2,14,0,3,1,0,0,36,0
46,4,7,2,13,0,4,1,7298,0,40,1
46,4,12,2,13,0,4,1,0,1902,40,1
46,4,11,2,6,0,4,1,0,0,40,0
46,7,9,2,4,0,4,1,0,0,40,1
46,4,11,2,1,0,4,1,0,0,40,0
46,2,11,4,8,4,4,0,0,0,40,0
46,5,9,0,4,1,4,0,0,0,50,0
46,4,7,2,1,0,1,1,0,0,40,0
46,4,15,2,4,0,4,1,0,1902,50,1
46,4,15,0,12,4,4,0,0,0,40,0
46,4,0,4,7,1,2,1,0,0,40,0
46,4,11,0,4,1,4,1,0,0,48,1
46,4,8,2,3,0,4,1,0,0,40,0
46,4,14,2,10,0,2,1,0,0,40,1
46,2,12,4,10,1,4,0,0,0,43,0
46,6,15,2,10,0,4,1,0,0,35,0
46,4,15,2,3,0,4,1,0,0,40,0
46,4,9,2,12,0,4,1,0,0,40,1
46,4,15,2,3,0,4,1,0,0,44,0
46,4,15,2,12,0,4,1,0,0,40,1
46,4,12,2,4,0,4,1,0,0,45,1
46,2,10,2,10,5,4,0,0,1902,52,1
46,2,14,5,10,1,2,1,4650,0,40,0
46,4,4,5,6,1,4,1,0,0,50,0
46,4,11,0,8,3,4,1,0,0,40,0
46,4,11,0,7,4,4,1,0,0,38,0
46,4,11,2,12,0,4,1,0,0,45,1
46,4,12,2,10,0,4,1,0,1977,50,1
46,4,11,4,12,1,4,0,0,0,40,0
46,4,11,0,12,1,4,0,0,0,40,0
46,4,15,2,4,0,4,1,15024,0,50,1
46,7,5,4,8,1,2,0,0,0,40,0
46,4,8,3,3,4,4,1,0,0,40,0
46,7,15,4,4,1,4,0,0,0,40,0
46,6,15,2,4,0,4,1,3137,0,40,0
46,2,15,0,13,1,4,0,0,0,40,0
46,4,15,2,12,0,4,1,0,0,50,0
46,4,5,0,4,1,4,1,0,0,40,0
46,4,1,0,6,4,2,0,0,0,40,0
46,2,8,0,4,1,4,0,0,0,36,0
46,7,12,6,11,4,4,1,0,0,40,0
46,7,12,4,4,1,4,1,0,0,38,0
46,4,11,4,1,1,4,0,0,0,37,0
46,2,8,2,4,0,4,1,0,0,40,1
46,4,8,0,1,1,4,0,0,0,40,0
46,6,9,2,12,0,4,1,0,1977,45,1
46,5,14,2,10,0,4,1,0,1902,45,1
46,4,6,2,7,0,4,1,0,0,43,0
46,4,11,0,3,1,4,0,14344,0,40,1
46,4,14,5,10,1,4,1,0,0,50,1
46,4,11,2,12,0,4,1,5013,0,50,0
46,4,0,0,1,3,2,1,0,0,40,0
46,1,11,2,1,5,4,0,0,0,40,1
46,4,9,2,10,0,4,1,0,0,50,1
46,4,7,2,3,0,4,1,0,0,45,0
46,4,9,2,1,0,4,1,0,0,40,1
46,4,7,2,4,0,4,1,15024,0,50,1
46,4,7,4,10,4,4,0,0,0,36,0
46,4,4,2,7,0,4,1,0,0,40,0
46,5,12,2,12,0,4,1,0,0,50,1
46,6,10,4,10,1,4,0,0,0,45,0
46,4,15,3,12,4,4,0,0,0,40,0
46,4,11,3,8,1,4,1,0,0,35,0
46,4,9,4,6,1,4,1,0,0,40,0
46,1,9,2,4,0,4,1,0,0,40,1
46,4,11,2,3,0,4,1,0,0,40,0
46,1,15,2,4,0,2,1,0,0,40,0
46,6,14,2,10,0,4,1,0,0,45,1
46,2,12,0,4,1,4,1,0,0,50,1
46,4,8,2,4,0,4,1,0,0,48,1
46,4,6,2,8,0,4,1,0,0,40,0
46,4,12,2,10,0,4,1,15024,0,50,1
46,4,15,2,14,0,4,1,0,0,45,1
46,6,9,2,12,0,4,1,0,0,45,1
46,4,9,2,7,0,4,1,0,0,40,1
46,1,15,5,1,4,4,0,0,0,40,0
46,4,15,0,12,1,4,0,0,0,40,0
46,0,8,2,0,5,2,0,0,0,35,1
46,4,11,2,8,0,4,1,0,0,50,0
46,7,8,5,1,4,2,0,0,0,40,0
46,4,9,2,10,0,4,1,15024,0,38,1
46,4,11,4,3,3,4,1,0,0,40,0
46,4,9,0,4,1,4,0,0,0,37,0
46,6,11,2,3,0,4,1,0,0,48,1
46,5,11,2,4,5,0,0,15024,0,40,1
46,4,8,2,3,0,2,1,0,0,40,1
46,4,15,4,7,1,4,0,0,0,52,0
46,6,6,2,14,0,4,1,0,0,40,0
46,4,8,2,3,0,4,1,0,0,50,0
46,4,11,0,3,1,2,1,0,0,40,0
46,4,15,4,6,4,2,0,0,0,40,0
46,4,10,2,12,0,4,1,0,0,40,1
46,4,8,0,4,4,4,0,0,0,45,0
46,4,11,2,1,5,4,0,0,0,40,0
46,7,14,2,4,0,4,1,15024,0,40,1
46,4,6,5,3,4,4,0,0,0,40,0
46,1,9,2,4,0,4,1,15024,0,40,1
46,1,9,2,13,0,4,1,3103,0,40,1
46,4,11,2,1,5,4,0,3103,0,52,1
46,2,11,4,3,3,4,1,0,0,40,0
46,4,9,2,10,0,4,1,0,0,40,1
46,2,9,2,11,0,4,1,0,0,40,1
46,4,15,0,4,1,4,0,0,0,40,0
46,2,9,2,10,5,4,0,0,1902,40,1
46,4,9,2,4,0,4,1,0,0,50,1
46,4,9,6,13,4,4,0,0,0,38,0
46,4,15,2,8,5,4,0,5013,0,40,0
46,4,8,0,1,1,4,0,0,0,40,0
46,4,3,2,6,0,4,1,0,0,40,0
46,4,9,2,1,0,4,1,0,0,40,1
46,4,11,0,4,1,4,0,0,0,40,0
46,4,12,2,10,5,4,0,7688,0,35,1
46,4,15,2,3,0,1,1,0,0,40,0
46,4,5,3,14,1,4,1,0,0,45,0
46,2,12,2,10,5,4,0,0,0,45,1
46,6,15,2,4,0,4,1,0,0,40,0
46,4,5,4,8,3,4,1,0,0,52,0
46,4,15,4,1,1,4,0,0,0,40,0
46,4,15,2,12,5,4,0,0,0,40,1
46,6,11,2,4,0,4,1,0,0,50,0
46,4,11,4,3,1,4,0,0,0,48,0
46,1,11,4,6,1,4,1,0,0,40,0
46,4,11,0,3,1,0,1,0,0,40,0
46,4,11,0,1,1,4,0,0,0,40,0
46,4,8,2,4,0,4,1,0,0,40,1
46,4,14,2,10,0,4,1,15024,0,45,1
46,4,11,2,1,5,4,0,0,0,40,1
46,4,9,2,3,0,4,1,0,0,44,1
46,4,15,2,12,0,4,1,0,2042,50,0
46,4,12,4,4,4,4,1,0,0,40,0
46,4,11,2,7,0,2,1,0,0,40,0
46,4,15,0,4,1,4,1,0,0,40,0
46,4,15,4,7,1,4,0,0,0,45,0
46,4,9,2,10,0,4,1,0,1902,40,1
46,4,7,2,12,0,4,1,15024,0,45,1
46,4,4,2,8,0,2,1,0,0,40,0
46,4,11,2,7,0,4,1,0,1887,40,1
46,4,11,0,12,2,4,0,0,0,40,0
46,4,11,2,14,0,4,1,0,0,45,0
46,4,11,2,7,0,4,1,0,0,40,0
46,7,7,0,1,4,4,1,0,2258,38,1
46,1,8,2,1,0,4,1,5178,0,40,1
46,4,11,0,1,4,4,0,0,0,40,0
46,4,9,0,12,2,2,1,0,0,40,0
46,4,12,2,4,0,1,1,0,0,50,1
46,4,15,2,7,0,4,1,0,1628,40,0
46,4,11,0,3,1,4,1,0,0,40,0
46,4,6,0,8,4,4,0,0,0,40,0
46,4,11,0,1,1,4,0,0,0,40,0
46,4,11,0,1,4,4,0,0,1590,43,0
46,2,9,0,10,4,4,0,0,0,40,0
46,5,10,5,10,1,4,1,0,0,35,0
46,7,11,2,6,0,4,1,0,0,40,0
46,4,11,2,4,5,4,0,0,0,40,1
46,4,11,2,4,0,4,1,0,0,40,0
46,4,9,2,4,0,4,1,0,0,50,1
46,4,14,4,4,1,4,1,0,0,50,1
46,1,9,2,4,0,4,1,7688,0,40,1
46,4,9,0,3,1,2,0,0,0,40,0
46,4,11,2,3,0,4,1,0,0,45,0
46,1,8,2,13,0,4,1,0,1848,40,1
46,4,11,0,1,4,4,0,0,0,45,0
46,1,11,0,1,4,2,0,0,0,40,0
46,7,0,2,5,0,4,1,0,0,38,0
46,4,11,2,7,0,4,1,0,0,40,1
46,4,15,0,6,1,4,1,0,0,45,0
46,4,4,2,1,5,4,0,0,0,40,0
46,4,15,2,3,0,3,1,0,0,40,0
46,4,7,6,1,4,4,0,0,0,40,0
46,7,12,2,10,0,4,1,0,0,40,1
46,4,11,2,3,0,4,1,0,0,40,0
46,4,11,5,6,4,4,0,0,0,50,0
46,4,12,2,12,0,4,1,0,0,40,1
46,4,15,2,7,0,2,1,0,0,40,0
46,2,12,4,10,1,2,0,0,2258,35,0
46,4,1,2,3,0,4,1,0,0,40,0
46,4,15,2,3,0,4,1,15024,0,45,1
46,4,6,0,4,4,4,0,0,0,40,0
46,5,2,2,3,0,4,1,0,0,45,0
46,4,15,0,10,1,2,0,0,0,40,1
46,4,1,2,7,0,4,1,0,0,40,0
46,4,11,2,3,0,4,1,0,0,40,0
46,4,9,2,14,0,4,1,0,0,40,1
46,4,5,2,8,0,1,1,0,1651,40,0
46,0,4,2,0,5,4,0,0,0,40,0
46,2,12,5,10,4,4,0,0,0,40,0
46,2,11,0,10,1,4,0,0,0,40,0
46,4,12,0,4,1,4,0,0,0,45,0
46,6,9,5,8,4,4,0,0,0,45,0
46,4,9,2,3,0,4,1,0,0,40,1
46,4,9,4,10,1,4,0,0,0,40,0
46,0,11,5,0,3,4,0,0,0,36,0
46,7,15,2,4,0,2,1,7688,0,38,1
46,5,9,2,12,0,4,1,0,0,50,1
46,4,11,2,7,0,4,1,0,0,40,1
46,6,8,2,5,0,4,1,0,0,48,1
46,4,9,0,12,1,4,0,0,0,40,0
46,2,9,2,10,0,4,1,0,0,35,1
46,4,15,0,1,4,2,0,0,0,35,0
46,4,15,2,3,0,4,1,0,0,40,1
46,4,9,2,1,0,1,1,0,2415,35,1
46,4,12,6,10,1,4,0,0,0,44,0
46,4,0,0,3,1,4,1,0,0,40,0
46,4,7,0,12,4,4,0,0,0,38,0
46,4,15,2,3,0,4,1,7688,0,40,1
46,4,15,2,4,0,4,1,0,0,48,1
46,4,11,2,7,0,4,1,0,0,40,1
46,6,14,2,10,0,4,1,15024,0,35,1
46,4,11,4,14,1,0,1,0,0,40,0
46,7,15,0,13,1,3,0,0,0,48,0
46,6,11,2,14,0,4,1,0,0,50,0
46,4,15,0,12,4,4,0,0,0,40,0
46,5,14,2,10,0,4,1,0,0,45,1
46,4,15,2,12,0,4,1,15024,0,40,1
46,4,12,2,10,0,2,1,0,0,35,0
46,2,7,0,11,1,4,1,0,0,40,0
46,4,11,2,3,0,2,1,0,1902,40,1
46,6,11,2,12,3,4,0,7298,0,40,1
46,6,11,2,5,0,4,1,0,1672,50,0
46,4,11,0,11,1,4,1,0,0,40,0
46,4,5,2,14,0,4,1,0,0,40,0
46,2,11,5,1,4,2,0,0,0,40,0
46,5,9,2,7,0,4,1,7298,0,40,1
46,4,2,2,3,0,4,1,7298,0,40,1
46,5,11,3,5,1,4,1,3325,0,45,0
46,4,9,2,3,0,4,1,0,0,45,1
46,4,8,2,7,0,4,1,0,0,40,0
46,4,3,4,7,3,4,1,0,0,40,0
46,7,11,4,8,4,2,0,0,0,40,0
46,2,9,2,10,0,1,1,0,0,40,1
46,4,11,2,12,0,4,1,0,0,40,0
46,4,15,2,1,0,4,1,0,0,40,0
46,5,9,2,12,0,4,1,0,0,45,0
46,4,1,2,3,0,4,1,0,1902,40,1
46,7,11,0,1,4,4,0,0,0,40,0
46,4,11,2,8,5,4,0,0,0,40,0
46,4,11,2,7,0,4,1,0,0,50,1
46,4,11,2,6,0,4,1,0,0,35,0
46,4,11,0,3,1,4,1,0,0,40,0
46,4,9,0,7,2,4,1,0,2258,50,0
46,4,8,2,12,0,4,1,0,0,40,1
46,4,15,2,4,0,4,1,0,0,40,1
46,4,9,0,12,4,4,1,0,0,40,1
46,4,9,2,5,0,4,1,0,0,40,0
46,5,9,6,4,1,4,0,0,0,50,0
46,6,12,2,4,0,4,1,0,0,45,1
46,4,12,0,4,4,4,0,0,323,45,0
46,4,9,2,3,0,4,1,0,0,50,1
46,4,15,4,4,1,4,1,8614,0,50,1
46,4,11,2,3,0,4,1,5013,0,40,0
46,4,11,2,11,0,4,1,0,0,40,0
46,4,3,5,8,1,4,0,0,0,40,0
46,4,15,2,3,0,4,1,0,0,40,0
46,2,1,2,6,0,2,1,0,0,40,0
46,4,0,2,6,0,2,1,0,0,45,0
46,4,11,2,6,0,2,1,0,0,40,0
46,4,15,2,7,0,4,1,0,0,50,1
46,5,15,2,4,0,4,1,0,0,40,1
46,4,9,2,11,0,4,1,0,0,40,0
46,4,11,2,12,5,4,0,0,0,40,0
46,4,15,0,7,1,2,0,0,0,40,0
46,6,8,2,3,0,4,1,0,0,40,1
46,1,9,0,10,4,4,0,0,0,50,1
46,4,9,4,10,1,2,0,0,0,44,1
46,4,9,0,3,1,4,1,0,0,50,0
46,2,15,2,11,0,4,1,0,0,40,1
46,4,8,0,3,4,4,1,0,0,40,0
46,4,11,2,3,0,4,1,7298,0,40,1
46,4,11,5,7,3,2,0,0,0,40,0
46,0,15,0,0,1,4,1,0,0,40,1
46,4,8,0,11,1,2,1,0,0,40,0
46,2,11,6,10,4,0,0,0,0,33,0
46,4,15,2,1,5,4,0,0,0,40,1
46,4,9,5,10,1,2,0,0,1876,40,0
46,6,11,6,8,2,4,0,0,0,40,0
46,4,12,2,4,0,4,1,0,0,50,1
46,4,9,0,4,1,4,1,27828,0,50,1
46,6,11,2,14,0,4,1,0,0,40,0
46,4,9,2,4,0,4,1,7688,0,40,1
46,4,9,0,7,1,4,1,0,1590,40,0
46,4,11,0,4,1,4,0,0,0,40,0
46,4,14,0,10,1,4,1,0,2824,40,1
46,4,7,2,13,0,4,1,0,0,40,1
46,4,15,2,4,0,4,1,0,0,50,1
46,4,12,2,4,0,4,1,0,0,50,1
46,2,12,4,10,1,4,0,0,0,40,0
46,4,15,2,12,0,4,1,0,0,40,1
46,6,7,0,3,1,4,1,0,0,40,0
46,4,8,0,4,1,4,1,0,0,40,0
46,4,14,2,10,0,4,1,99999,0,50,1
46,4,15,2,3,0,4,1,0,0,40,0
46,2,2,2,8,0,4,1,0,0,35,1
46,6,15,2,12,0,4,1,0,0,45,0
46,4,11,2,12,0,4,1,0,0,36,0
46,2,12,4,10,1,4,0,0,1564,45,1
46,4,5,0,8,1,4,0,0,0,40,0
46,2,9,2,11,0,4,1,15024,0,40,1
46,4,15,2,3,0,4,1,0,1902,50,1
46,4,12,2,10,0,4,1,7688,0,46,1
46,4,11,2,3,5,4,0,5178,0,40,1
46,6,7,5,3,1,4,1,0,0,40,0
46,4,11,2,8,0,2,1,0,0,40,0
46,6,11,2,5,0,4,1,0,0,40,0
46,4,12,0,10,1,4,1,4650,0,44,0
46,4,11,2,3,0,2,1,4064,0,40,0
46,4,14,2,10,0,4,1,99999,0,50,1
46,4,9,2,4,0,4,1,0,0,35,1
46,4,15,0,7,1,4,1,0,0,40,0
